latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
40.667835,-73.93768,19.0,-14400,America/New_York,GMT-4

time,weather_code (wmo code),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_duration (s),sunshine_duration (s),snowfall_sum (cm),rain_sum (mm),relative_humidity_2m_mean (%)
2021-12-29,63,5.9,3.4,33455.21,3961.86,0.00,11.90,91
2021-12-30,53,6.9,5.0,33488.44,10127.04,0.00,2.80,95
2021-12-31,51,8.7,7.0,33525.43,3009.34,0.00,0.70,97
2022-01-01,63,10.1,8.9,33566.14,0.00,0.00,17.30,100
2022-01-02,65,10.0,7.2,33610.55,0.00,0.00,21.10,88
2022-01-03,73,-1.1,-7.7,33658.80,0.00,1.68,0.00,51
2022-01-04,3,-3.0,-8.2,33711.40,29354.35,0.00,0.00,50
2022-01-05,55,2.9,-1.1,33768.25,956.63,0.00,2.90,85
2022-01-06,3,2.2,-2.7,33829.20,28648.72,0.00,0.00,64
2022-01-07,75,-1.5,-7.4,33894.11,25202.80,7.35,0.00,74
2022-01-08,1,-5.4,-10.7,33962.84,29745.11,0.00,0.00,67
2022-01-09,55,1.2,-3.9,34035.24,5237.03,0.00,4.90,82
2022-01-10,3,-1.1,-7.5,34111.18,29933.16,0.00,0.00,56
2022-01-11,1,-6.8,-13.4,34190.50,29992.81,0.00,0.00,40
2022-01-12,3,-1.3,-7.1,34273.07,30172.39,0.00,0.00,50
2022-01-13,3,1.3,-2.3,34358.75,22339.24,0.00,0.00,76
2022-01-14,3,1.8,-4.3,34447.39,27716.04,0.00,0.00,75
2022-01-15,3,-7.9,-14.4,34538.86,29884.52,0.00,0.00,37
2022-01-16,73,-5.4,-11.1,34633.02,8279.03,0.63,3.50,55
2022-01-17,71,4.2,-2.5,34729.73,3600.00,0.07,33.60,80
2022-01-18,71,-0.6,-7.3,34828.85,30282.51,0.07,0.00,57
2022-01-19,3,2.8,-2.2,34930.26,17598.81,0.00,0.00,66
2022-01-20,73,1.3,-4.0,35033.82,12698.18,1.54,4.60,70
2022-01-21,3,-7.7,-14.6,35139.39,28037.20,0.00,0.00,45
2022-01-22,3,-6.3,-11.7,35246.87,31572.28,0.00,0.00,48
2022-01-23,71,-1.7,-6.8,35356.50,27192.05,0.21,0.00,50
2022-01-24,71,-1.1,-5.2,35469.39,23643.14,0.14,0.00,73
2022-01-25,3,2.1,-2.2,35585.45,28298.93,0.00,0.00,68
2022-01-26,0,-5.0,-10.9,35704.48,32167.13,0.00,0.00,50
2022-01-27,3,-4.5,-9.6,35826.31,32312.57,0.00,0.00,53
2022-01-28,73,-0.9,-5.1,35950.75,0.00,1.68,0.00,71
2022-01-29,75,-8.3,-16.5,36077.61,0.00,14.84,0.00,73
2022-01-30,3,-10.0,-16.0,36206.72,32484.71,0.00,0.00,69
2022-01-31,3,-10.7,-15.6,36337.91,32587.23,0.00,0.00,72
2022-02-01,3,-6.4,-11.2,36470.99,33011.83,0.00,0.00,74
2022-02-02,3,-0.2,-3.7,36605.82,24201.19,0.00,0.00,91
2022-02-03,61,5.4,2.5,36742.21,0.00,0.00,10.90,98
2022-02-04,71,4.4,-0.3,36880.02,0.00,0.14,18.90,94
2022-02-05,73,-3.9,-10.5,37019.08,31795.82,0.56,0.00,55
2022-02-06,3,-5.1,-10.0,37159.24,33752.68,0.00,0.00,56
2022-02-07,71,0.5,-3.4,37300.34,0.00,0.21,6.30,90
2022-02-08,61,2.8,-2.1,37442.24,34055.65,0.00,6.70,74
2022-02-09,0,0.5,-4.1,37584.79,34207.90,0.00,0.00,71
2022-02-10,3,4.8,0.5,37727.84,34360.45,0.00,0.00,69
2022-02-11,3,4.9,0.2,37871.26,34513.14,0.00,0.00,67
2022-02-12,3,10.2,5.0,38015.34,33107.44,0.00,0.00,50
2022-02-13,73,0.3,-4.4,38161.34,0.00,4.69,0.00,74
2022-02-14,3,-7.0,-13.3,38309.21,34881.12,0.00,0.00,55
2022-02-15,2,-5.1,-10.2,38458.82,34970.05,0.00,0.00,45
2022-02-16,3,1.6,-3.3,38609.98,25970.62,0.00,0.00,67
2022-02-17,55,11.0,6.0,38762.57,19528.23,0.00,1.10,77
2022-02-18,63,7.0,0.8,38916.43,31441.24,0.00,13.90,65
2022-02-19,71,-1.2,-7.7,39071.42,25318.70,0.28,0.10,51
2022-02-20,3,-2.6,-8.7,39227.39,35541.20,0.00,0.00,47
2022-02-21,3,3.0,-1.2,39384.22,35698.80,0.00,0.00,70
2022-02-22,63,8.2,4.3,39541.76,14064.44,0.00,6.30,89
2022-02-23,51,13.5,9.7,39699.89,20993.67,0.00,0.20,75
2022-02-24,51,-0.0,-5.4,39858.46,9586.76,0.00,0.10,46
2022-02-25,73,1.8,-3.3,40017.35,9260.76,0.84,21.50,77
2022-02-26,3,-1.7,-7.3,40176.44,30246.26,0.00,0.00,55
2022-02-27,3,2.0,-4.2,40335.60,36612.91,0.00,0.00,52
2022-02-28,3,-1.1,-6.8,40494.69,36538.23,0.00,0.00,46
2022-03-01,51,2.7,-2.0,40653.61,6949.17,0.00,0.10,65
2022-03-02,3,5.6,1.6,40812.23,37160.48,0.00,0.00,70
2022-03-03,61,3.5,-2.4,40970.43,37354.01,0.00,3.60,56
2022-03-04,3,-2.5,-7.4,41128.48,37512.30,0.00,0.00,50
2022-03-05,3,1.4,-2.9,41287.57,26346.95,0.00,0.00,67
2022-03-06,61,12.3,9.1,41447.70,10307.04,0.00,3.30,85
2022-03-07,63,17.0,14.6,41608.74,31553.94,0.00,3.10,79
2022-03-08,51,5.7,-0.2,41770.58,37820.64,0.00,0.10,49
2022-03-09,75,2.3,-2.0,41933.11,0.00,3.92,8.60,87
2022-03-10,3,2.7,-0.5,42096.22,33452.75,0.00,0.00,83
2022-03-11,3,4.7,1.2,42259.79,38720.42,0.00,0.00,77
2022-03-12,75,1.8,-3.6,42423.71,0.00,4.06,12.80,80
2022-03-13,71,-2.0,-9.1,42587.90,37379.03,0.14,0.00,47
2022-03-14,3,5.1,0.7,42752.22,38962.25,0.00,0.00,63
2022-03-15,3,8.9,5.2,42916.58,34432.28,0.00,0.00,64
2022-03-16,3,9.4,6.8,43080.86,39912.33,0.00,0.00,76
2022-03-17,61,8.9,6.6,43244.96,2122.08,0.00,7.60,96
2022-03-18,3,11.0,9.6,43408.79,34772.26,0.00,0.00,94
2022-03-19,55,11.9,9.8,43572.22,35040.61,0.00,1.10,93
2022-03-20,3,11.3,7.2,43735.15,21749.97,0.00,0.00,67
2022-03-21,3,9.9,4.7,43897.47,40734.40,0.00,0.00,47
2022-03-22,3,8.8,3.8,44059.08,35135.54,0.00,0.00,40
2022-03-23,55,4.8,-0.2,44219.87,19659.80,0.00,1.40,58
2022-03-24,63,7.5,3.5,44380.09,0.00,0.00,27.00,93
2022-03-25,63,10.0,6.7,44540.85,35739.33,0.00,4.80,72
2022-03-26,71,8.1,3.7,44702.13,26808.97,0.14,3.70,63
2022-03-27,51,4.2,-2.0,44863.84,26964.69,0.00,0.20,55
2022-03-28,3,-2.4,-10.3,45025.87,41859.23,0.00,0.00,35
2022-03-29,3,-0.7,-7.5,45188.14,42019.94,0.00,0.00,43
2022-03-30,3,1.7,-3.0,45350.53,30710.66,0.00,0.00,55
2022-03-31,63,13.0,9.4,45512.94,10800.00,0.00,6.80,85
2022-04-01,63,11.2,6.9,45675.28,29502.41,0.00,6.60,69
2022-04-02,3,5.8,0.9,45837.45,42660.69,0.00,0.00,53
2022-04-03,53,6.1,2.9,45999.33,13370.34,0.00,3.00,79
2022-04-04,3,7.5,2.6,46160.83,35900.11,0.00,0.00,56
2022-04-05,53,6.7,3.7,46321.83,10078.09,0.00,1.60,76
2022-04-06,63,9.3,5.3,46482.24,15714.38,0.00,20.20,89
2022-04-07,63,8.8,4.5,46641.94,0.00,0.00,34.20,92
2022-04-08,65,11.8,8.3,46800.81,43200.00,0.00,16.10,69
2022-04-09,61,9.5,6.5,46958.76,43200.00,0.00,4.30,71
2022-04-10,51,7.4,1.7,47115.66,37828.19,0.00,0.10,56
2022-04-11,3,7.2,3.3,47271.39,43293.37,0.00,0.00,63
2022-04-12,55,12.7,10.2,47425.85,26985.27,0.00,1.80,70
2022-04-13,3,12.8,11.2,47579.25,34140.95,0.00,0.00,79
2022-04-14,3,19.7,19.0,47732.67,35758.93,0.00,0.00,72
2022-04-15,53,13.4,9.2,47886.08,43651.57,0.00,0.90,47
2022-04-16,63,13.6,9.3,48039.38,24153.12,0.00,3.50,59
2022-04-17,51,7.5,2.5,48192.48,43824.59,0.00,0.40,56
2022-04-18,63,6.1,1.3,48345.25,23675.68,0.00,7.70,65
2022-04-19,63,8.4,1.8,48497.59,34274.75,0.00,26.00,65
2022-04-20,3,8.5,3.9,48649.40,44354.70,0.00,0.00,54
2022-04-21,3,9.0,5.2,48800.55,25884.73,0.00,0.00,75
2022-04-22,3,13.5,10.2,48950.94,44554.12,0.00,0.00,59
2022-04-23,3,10.1,7.3,49100.45,22138.17,0.00,0.00,65
2022-04-24,3,10.3,7.0,49248.94,44371.77,0.00,0.00,70
2022-04-25,3,10.1,6.6,49396.32,38621.49,0.00,0.00,62
2022-04-26,55,13.0,11.8,49542.43,272.65,0.00,3.10,87
2022-04-27,53,10.2,4.6,49687.18,42296.47,0.00,0.70,56
2022-04-28,3,7.6,1.1,49830.41,44607.24,0.00,0.00,40
2022-04-29,0,9.4,3.6,49972.00,46400.85,0.00,0.00,34
2022-04-30,3,11.1,7.1,50111.80,46497.68,0.00,0.00,42
2022-05-01,53,11.3,8.8,50249.69,38268.54,0.00,0.70,67
2022-05-02,53,12.0,10.1,50385.51,4168.72,0.00,1.40,86
2022-05-03,3,11.3,9.0,50519.48,40127.45,0.00,0.00,83
2022-05-04,55,13.8,12.6,50652.57,24518.41,0.00,3.30,85
2022-05-05,3,15.7,14.4,50784.77,46819.71,0.00,0.00,70
2022-05-06,63,12.1,10.7,50915.95,0.00,0.00,21.20,88
2022-05-07,61,8.7,3.9,51046.01,0.00,0.00,25.50,88
2022-05-08,51,9.4,3.6,51174.83,8126.29,0.00,1.90,57
2022-05-09,3,12.1,6.8,51302.29,47899.89,0.00,0.00,41
2022-05-10,3,13.8,8.8,51428.26,42460.77,0.00,0.00,37
2022-05-11,3,14.5,11.0,51552.62,37410.05,0.00,0.00,56
2022-05-12,3,15.0,14.5,51675.23,15897.24,0.00,0.00,86
2022-05-13,53,16.0,16.1,51795.98,2407.95,0.00,1.30,95
2022-05-14,63,15.7,16.3,51914.73,6386.47,0.00,9.90,97
2022-05-15,63,16.8,17.3,52031.34,32079.04,0.00,3.10,95
2022-05-16,61,18.3,18.8,52145.67,34443.44,0.00,4.70,92
2022-05-17,51,17.9,14.8,52257.59,48787.41,0.00,0.10,58
2022-05-18,3,15.6,13.2,52366.95,46496.46,0.00,0.00,61
2022-05-19,63,15.0,14.1,52473.61,28216.13,0.00,15.00,83
2022-05-20,63,15.8,15.4,52577.43,35788.80,0.00,5.90,89
2022-05-21,3,21.8,24.3,52678.24,40502.03,0.00,0.00,87
2022-05-22,53,24.7,26.9,52775.92,48647.93,0.00,0.50,78
2022-05-23,3,19.3,17.1,52870.57,46713.01,0.00,0.00,56
2022-05-24,3,15.7,14.0,52962.97,28330.77,0.00,0.00,73
2022-05-25,3,14.1,12.6,53053.09,49520.20,0.00,0.00,71
2022-05-26,3,15.3,14.1,53140.85,43178.48,0.00,0.00,81
2022-05-27,65,18.6,18.9,53226.15,26534.72,0.00,17.20,92
2022-05-28,61,20.3,21.3,53308.88,41424.76,0.00,6.60,85
2022-05-29,3,18.9,19.1,53388.97,49716.64,0.00,0.00,75
2022-05-30,3,21.3,22.3,53466.30,49760.51,0.00,0.00,78
2022-05-31,3,26.2,28.0,53540.80,49351.57,0.00,0.00,69
2022-06-01,63,17.7,17.3,53612.36,39840.41,0.00,7.20,80
2022-06-02,61,20.1,21.7,53680.88,31989.02,0.00,6.90,89
2022-06-03,51,19.8,21.1,53746.27,40314.14,0.00,1.00,86
2022-06-04,1,19.3,18.9,53808.43,49964.46,0.00,0.00,68
2022-06-05,3,18.3,17.0,53867.26,50001.55,0.00,0.00,53
2022-06-06,3,19.7,18.3,53922.68,50037.19,0.00,0.00,57
2022-06-07,61,19.8,17.9,53974.58,36000.00,0.00,1.80,68
2022-06-08,51,22.5,23.4,54022.87,46503.80,0.00,0.30,77
2022-06-09,61,22.8,22.2,54067.46,42934.59,0.00,6.10,72
2022-06-10,3,20.6,19.9,54108.24,46909.97,0.00,0.00,60
2022-06-11,53,20.4,20.5,54145.14,22405.84,0.00,1.10,66
2022-06-12,61,19.2,19.4,54178.16,21400.49,0.00,6.30,86
2022-06-13,63,22.9,25.5,54207.58,50240.84,0.00,6.70,81
2022-06-14,3,22.0,21.8,54233.40,35864.22,0.00,0.00,58
2022-06-15,51,21.3,21.3,54255.63,50286.39,0.00,0.20,70
2022-06-16,63,19.9,19.2,54274.26,28275.93,0.00,11.10,78
2022-06-17,3,25.6,25.3,54289.29,50326.80,0.00,0.00,61
2022-06-18,3,19.6,15.8,54300.71,38449.09,0.00,0.00,51
2022-06-19,3,17.9,13.4,54308.54,50361.55,0.00,0.00,41
2022-06-20,3,20.2,17.6,54312.77,50376.66,0.00,0.00,44
2022-06-21,53,20.4,19.7,54313.40,21926.59,0.00,1.30,59
2022-06-22,55,18.5,17.6,54310.45,24648.72,0.00,4.80,84
2022-06-23,51,19.3,19.3,54303.92,47878.42,0.00,0.50,80
2022-06-24,3,20.4,21.5,54293.82,50400.00,0.00,0.00,80
2022-06-25,2,24.3,25.4,54280.16,50400.00,0.00,0.00,66
2022-06-26,3,24.6,24.8,54262.95,50400.00,0.00,0.00,66
2022-06-27,63,23.5,24.8,54242.22,22611.73,0.00,15.30,77
2022-06-28,3,22.3,21.7,54217.98,44821.65,0.00,0.00,55
2022-06-29,3,22.8,22.4,54190.24,50400.00,0.00,0.00,60
2022-06-30,2,24.4,24.6,54159.02,50400.00,0.00,0.00,58
2022-07-01,3,25.9,27.3,54124.36,50400.00,0.00,0.00,71
2022-07-02,65,25.6,27.9,54086.12,28800.00,0.00,30.80,78
2022-07-03,53,25.3,26.5,54043.99,33470.66,0.00,0.50,61
2022-07-04,3,23.9,22.7,53998.03,50375.58,0.00,0.00,44
2022-07-05,51,24.0,23.8,53948.33,28748.94,0.00,0.50,65
2022-07-06,51,27.1,28.1,53895.00,42454.22,0.00,0.10,63
2022-07-07,3,23.8,24.2,53838.14,38435.19,0.00,0.00,66
2022-07-08,51,22.9,25.2,53777.87,49256.75,0.00,0.40,81
2022-07-09,3,24.1,25.0,53714.27,45776.24,0.00,0.00,65
2022-07-10,3,22.5,22.3,53647.47,50055.16,0.00,0.00,60
2022-07-11,0,22.6,22.2,53577.56,49991.13,0.00,0.00,65
2022-07-12,51,26.0,26.5,53504.65,42886.00,0.00,0.60,65
2022-07-13,3,26.9,28.1,53428.86,49854.75,0.00,0.00,61
2022-07-14,53,26.4,28.3,53350.26,49782.59,0.00,0.70,59
2022-07-15,51,24.4,25.0,53268.98,49707.89,0.00,0.60,61
2022-07-16,65,23.2,25.8,53185.12,34685.65,0.00,16.60,83
2022-07-17,51,24.0,26.6,53098.77,34093.88,0.00,0.40,80
2022-07-18,61,25.1,28.0,53010.05,25579.94,0.00,5.90,85
2022-07-19,3,27.1,29.2,52919.05,49385.57,0.00,0.00,67
2022-07-20,1,28.1,29.9,52825.88,49299.54,0.00,0.00,62
2022-07-21,53,29.0,31.5,52730.62,47203.58,0.00,0.60,65
2022-07-22,1,28.1,30.2,52633.09,49121.29,0.00,0.00,60
2022-07-23,3,28.8,30.6,52532.51,49028.24,0.00,0.00,55
2022-07-24,3,30.0,31.6,52428.94,47356.73,0.00,0.00,54
2022-07-25,63,27.8,30.1,52322.54,34648.86,0.00,21.60,73
2022-07-26,3,24.9,25.4,52213.45,35099.75,0.00,0.00,59
2022-07-27,3,24.5,25.5,52101.83,38956.56,0.00,0.00,64
2022-07-28,63,26.3,29.5,51987.80,43154.88,0.00,5.90,79
2022-07-29,51,26.7,28.6,51871.53,20914.59,0.00,0.10,65
2022-07-30,53,27.0,27.3,51753.13,48304.67,0.00,0.70,54
2022-07-31,3,24.8,25.8,51632.76,38384.64,0.00,0.00,63
2022-08-01,63,23.1,25.3,51510.54,29934.53,0.00,11.10,79
2022-08-02,51,26.3,29.2,51386.60,47848.97,0.00,0.20,72
2022-08-03,3,25.8,27.5,51261.09,47845.28,0.00,0.00,65
2022-08-04,3,27.2,29.2,51134.11,47552.34,0.00,0.00,66
2022-08-05,3,27.9,30.3,51005.80,34972.48,0.00,0.00,65
2022-08-06,51,27.5,30.3,50876.29,46163.76,0.00,0.40,73
2022-08-07,63,28.3,31.2,50745.68,42867.40,0.00,5.60,72
2022-08-08,61,28.9,31.3,50614.09,46131.73,0.00,3.00,68
2022-08-09,63,30.3,33.7,50481.65,44822.48,0.00,4.40,66
2022-08-10,51,26.6,28.7,50348.46,42513.29,0.00,0.10,68
2022-08-11,61,26.1,29.0,50214.29,33504.51,0.00,1.80,70
