latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
52.54833,13.407822,38.0,7200,Europe/Berlin,GMT+2

time,weather_code (wmo code),relative_humidity_2m_mean (%),temperature_2m_mean (°C),apparent_temperature_mean (°C),daylight_duration (s),sunshine_duration (s),rain_sum (mm),snowfall_sum (cm)
2023-12-31,61,87,5.5,2.0,27816.43,7979.87,1.70,0.00
2024-01-01,53,85,5.3,1.5,27883.96,17859.23,1.80,0.00
2024-01-02,73,93,4.4,0.8,27957.78,0.00,6.80,0.28
2024-01-03,63,82,8.8,4.5,28037.71,3789.20,12.10,0.00
2024-01-04,51,89,4.1,-0.5,28123.60,0.00,2.90,0.00
2024-01-05,73,92,0.4,-3.9,28215.28,0.00,1.30,2.80
2024-01-06,71,88,-0.3,-5.1,28312.58,0.00,0.10,0.91
2024-01-07,73,74,-2.7,-8.1,28415.34,5344.28,0.00,0.42
2024-01-08,3,67,-6.9,-12.6,28523.38,23225.03,0.00,0.00
2024-01-09,0,64,-7.8,-12.3,28636.54,23340.53,0.00,0.00
2024-01-10,0,66,-6.6,-11.1,28754.64,23453.27,0.00,0.00
2024-01-11,3,94,-3.0,-7.4,28877.53,0.00,0.00,0.00
2024-01-12,3,95,-0.6,-4.8,29005.02,0.00,0.00,0.00
2024-01-13,51,95,1.5,-3.7,29137.15,0.00,1.70,0.00
2024-01-14,73,94,1.8,-3.6,29275.37,0.00,3.90,0.56
2024-01-15,73,85,0.9,-5.1,29419.72,13422.91,0.30,0.63
2024-01-16,73,84,-1.1,-5.5,29569.91,7794.81,0.00,2.17
2024-01-17,73,84,-2.6,-7.0,29725.60,12968.04,0.00,1.33
2024-01-18,73,87,-2.6,-6.6,29886.46,13052.84,0.00,0.35
2024-01-19,3,81,-1.5,-7.1,30052.21,24847.46,0.00,0.00
2024-01-20,3,81,0.6,-5.0,30222.50,18846.26,0.00,0.00
2024-01-21,3,65,-1.0,-6.7,30397.07,2035.18,0.00,0.00
2024-01-22,55,81,5.5,-0.2,30575.60,1224.88,3.10,0.00
2024-01-23,51,85,4.5,-0.6,30757.82,15802.54,0.30,0.00
2024-01-24,61,82,8.0,1.8,30943.44,23580.12,5.70,0.00
2024-01-25,51,76,6.6,0.8,31132.17,26011.02,0.20,0.00
2024-01-26,61,87,5.2,0.9,31323.77,385.03,3.50,0.00
2024-01-27,3,83,4.3,-0.7,31517.97,7207.62,0.00,0.00
2024-01-28,3,89,1.6,-2.1,31714.50,26765.00,0.00,0.00
2024-01-29,3,73,3.0,-1.2,31913.13,26827.39,0.00,0.00
2024-01-30,51,83,4.1,0.6,32113.61,22168.25,0.10,0.00
2024-01-31,3,83,5.3,1.2,32315.71,0.00,0.00,0.00
2024-02-01,53,78,5.6,0.4,32519.20,25200.00,2.10,0.00
2024-02-02,51,83,5.6,0.7,32724.12,0.00,1.00,0.00
2024-02-03,51,89,9.1,4.5,32932.50,2679.88,3.00,0.00
2024-02-04,51,80,6.9,1.8,33144.57,13369.18,0.40,0.00
2024-02-05,61,88,8.9,4.0,33360.01,0.00,12.50,0.00
2024-02-06,51,78,9.2,3.5,33578.57,0.00,1.20,0.00
2024-02-07,63,79,4.9,-0.1,33799.94,20286.61,9.30,0.00
2024-02-08,71,90,0.9,-2.3,34023.86,8341.46,2.50,0.07
2024-02-09,73,96,3.8,0.1,34250.07,0.00,12.00,0.98
2024-02-10,61,94,8.6,6.7,34478.31,20192.39,6.40,0.00
2024-02-11,53,95,7.4,4.6,34708.33,645.60,4.60,0.00
2024-02-12,53,92,6.7,3.2,34939.89,6110.22,6.40,0.00
2024-02-13,51,84,4.8,0.8,35172.76,30547.36,0.10,0.00
2024-02-14,63,86,5.7,2.2,35406.70,3510.96,4.70,0.00
2024-02-15,51,92,10.6,8.5,35641.50,6702.86,0.20,0.00
2024-02-16,51,85,11.4,8.9,35876.93,28800.00,1.00,0.00
2024-02-17,55,82,9.2,5.9,36112.78,9492.39,3.00,0.00
2024-02-18,51,83,5.8,2.5,36348.86,8989.91,0.40,0.00
2024-02-19,55,90,7.7,3.7,36584.94,1369.34,6.50,0.00
2024-02-20,51,87,7.4,3.6,36820.85,8580.25,1.10,0.00
2024-02-21,53,84,7.9,4.3,37056.38,6971.02,2.00,0.00
2024-02-22,53,79,9.6,5.9,37291.59,2095.90,4.40,0.00
2024-02-23,53,67,8.1,3.4,37528.49,21019.62,0.90,0.00
2024-02-24,3,76,5.1,1.3,37767.35,30965.94,0.00,0.00
2024-02-25,3,76,5.0,1.3,38007.99,33633.44,0.00,0.00
2024-02-26,3,84,4.8,1.4,38250.20,21939.57,0.00,0.00
2024-02-27,3,87,4.9,1.0,38493.77,8892.37,0.00,0.00
2024-02-28,3,83,3.4,0.2,38738.54,13595.29,0.00,0.00
2024-02-29,3,85,3.6,-0.2,38984.32,34302.36,0.00,0.00
2024-03-01,3,90,6.8,4.3,39230.91,29539.44,0.00,0.00
2024-03-02,51,91,8.2,6.2,39478.16,14249.55,0.70,0.00
2024-03-03,3,84,9.6,6.8,39725.87,28812.94,0.00,0.00
2024-03-04,51,84,9.2,6.7,39973.89,32499.88,0.10,0.00
2024-03-05,51,74,5.3,1.4,40222.04,24405.07,0.20,0.00
2024-03-06,51,83,3.3,-0.2,40470.16,21655.49,0.20,0.00
2024-03-07,51,76,4.1,0.2,40718.07,36660.46,0.30,0.00
2024-03-08,0,74,2.6,-1.9,40965.63,36973.05,0.00,0.00
2024-03-09,51,81,4.3,0.0,41212.67,29089.19,0.80,0.00
2024-03-10,3,78,7.6,3.2,41459.02,30921.84,0.00,0.00
2024-03-11,3,79,9.8,6.7,41704.53,21330.00,0.00,0.00
2024-03-12,3,78,8.0,5.4,41949.03,30757.75,0.00,0.00
2024-03-13,3,79,7.9,5.2,42192.60,37027.83,0.00,0.00
2024-03-14,51,82,10.7,8.6,42437.02,14915.89,0.30,0.00
2024-03-15,3,83,11.3,9.1,42682.59,33225.73,0.00,0.00
2024-03-16,53,79,9.4,5.8,42929.17,23172.72,1.40,0.00
2024-03-17,3,68,5.1,0.7,43176.61,37051.03,0.00,0.00
2024-03-18,3,74,1.5,-2.6,43424.76,37768.50,0.00,0.00
2024-03-19,3,73,2.8,-1.1,43673.47,35315.50,0.00,0.00
2024-03-20,3,71,8.0,5.2,43922.62,29773.81,0.00,0.00
2024-03-21,61,81,10.4,7.9,44172.04,13814.35,6.70,0.00
2024-03-22,55,84,9.5,6.7,44421.61,0.00,4.60,0.00
2024-03-23,55,88,6.6,3.5,44671.17,11857.46,6.70,0.00
2024-03-24,61,84,4.2,-0.2,44920.58,14728.31,6.70,0.00
2024-03-25,53,83,5.8,1.9,45169.71,21370.83,3.10,0.00
2024-03-26,3,74,6.6,2.7,45418.40,40551.73,0.00,0.00
2024-03-27,3,64,10.7,7.2,45666.50,34871.11,0.00,0.00
2024-03-28,53,76,9.6,5.5,45913.88,19160.64,1.40,0.00
2024-03-29,51,73,9.4,5.8,46160.36,12489.66,0.40,0.00
2024-03-30,51,76,14.1,12.6,46405.81,42160.42,0.30,0.00
2024-03-31,3,82,13.0,12.0,46650.07,39235.18,0.00,0.00
2024-04-01,3,81,12.9,10.2,46892.97,26244.44,0.00,0.00
2024-04-02,61,72,10.8,5.9,47134.57,42570.04,3.20,0.00
2024-04-03,55,86,9.6,6.8,47376.57,5794.71,5.30,0.00
2024-04-04,61,85,11.1,8.2,47619.24,20848.33,6.20,0.00
2024-04-05,61,78,13.7,10.9,47862.46,30069.18,2.40,0.00
2024-04-06,51,77,16.1,15.1,48106.06,39714.99,0.10,0.00
2024-04-07,3,68,17.7,16.5,48349.92,43200.00,0.00,0.00
2024-04-08,51,74,18.3,18.5,48593.89,36000.00,0.20,0.00
2024-04-09,51,72,17.7,16.5,48837.82,41966.48,0.20,0.00
2024-04-10,51,68,11.6,8.2,49081.56,29003.87,1.00,0.00
2024-04-11,3,71,11.2,8.3,49324.96,18000.00,0.00,0.00
2024-04-12,3,75,15.1,13.2,49567.86,8777.19,0.00,0.00
2024-04-13,3,74,16.5,14.6,49810.11,39222.24,0.00,0.00
2024-04-14,51,59,14.5,11.0,50051.54,34239.23,0.10,0.00
2024-04-15,61,68,10.3,7.4,50291.96,39384.08,4.20,0.00
2024-04-16,53,77,6.8,2.0,50531.24,21134.50,3.00,0.00
2024-04-17,51,77,6.0,3.1,50769.18,45268.56,0.90,0.00
2024-04-18,51,71,6.1,2.5,51005.59,38530.06,0.80,0.00
2024-04-19,53,86,5.9,2.1,51240.29,121.72,6.10,0.00
2024-04-20,53,74,5.6,1.2,51473.09,39386.29,2.60,0.00
2024-04-21,73,69,3.5,-0.8,51703.79,47390.23,1.30,0.21
2024-04-22,71,77,2.2,-1.5,51932.40,33834.06,1.40,0.35
2024-04-23,3,71,4.2,0.9,52160.59,30256.88,0.00,0.00
2024-04-24,51,72,5.9,2.6,52388.63,32862.29,0.50,0.00
2024-04-25,71,82,5.0,1.7,52616.35,31671.57,2.20,0.14
2024-04-26,51,70,7.9,4.4,52843.59,42034.48,0.10,0.00
2024-04-27,3,68,11.8,9.5,53070.18,46817.00,0.00,0.00
2024-04-28,3,62,15.6,13.2,53295.94,36129.85,0.00,0.00
2024-04-29,51,67,15.6,14.3,53520.69,36762.79,0.30,0.00
2024-04-30,3,63,18.5,16.8,53744.25,48917.52,0.00,0.00
2024-05-01,3,54,19.8,17.1,53966.42,49673.36,0.00,0.00
2024-05-02,2,54,19.4,16.5,54187.01,49876.90,0.00,0.00
2024-05-03,53,70,17.9,16.8,54405.81,43402.45,1.60,0.00
2024-05-04,3,76,15.5,14.7,54622.62,40481.82,0.00,0.00
2024-05-05,63,75,15.3,13.6,54837.21,36847.66,8.70,0.00
2024-05-06,3,68,13.5,11.2,55049.36,47946.98,0.00,0.00
2024-05-07,51,72,11.9,8.9,55258.84,9097.12,0.30,0.00
2024-05-08,3,61,12.4,9.6,55465.41,46338.73,0.00,0.00
2024-05-09,3,63,12.6,10.9,55668.84,50400.00,0.00,0.00
2024-05-10,3,61,15.8,14.4,55868.86,44053.38,0.00,0.00
2024-05-11,51,72,14.9,13.2,56065.23,39245.07,0.30,0.00
2024-05-12,3,56,14.9,11.9,56257.87,50528.12,0.00,0.00
2024-05-13,2,44,16.5,12.9,56448.31,50757.44,0.00,0.00
2024-05-14,0,40,18.4,14.5,56636.75,50862.63,0.00,0.00
2024-05-15,3,37,19.9,15.6,56823.01,50849.58,0.00,0.00
2024-05-16,3,37,20.3,15.6,57006.91,43562.43,0.00,0.00
2024-05-17,3,42,19.4,15.4,57188.23,50787.10,0.00,0.00
2024-05-18,51,61,16.7,14.4,57366.79,47187.57,0.40,0.00
2024-05-19,63,80,15.9,15.5,57542.38,43024.68,10.90,0.00
2024-05-20,65,84,15.8,15.7,57714.79,38032.14,11.90,0.00
2024-05-21,51,63,19.8,17.8,57883.79,44480.37,0.20,0.00
2024-05-22,63,73,19.7,18.7,58049.18,20898.32,11.80,0.00
2024-05-23,53,72,18.0,17.0,58210.72,43202.12,1.50,0.00
2024-05-24,63,73,18.4,17.8,58368.19,46484.76,8.00,0.00
2024-05-25,63,76,18.8,19.3,58521.34,44274.96,7.70,0.00
2024-05-26,51,81,18.5,19.2,58669.95,49196.00,0.20,0.00
2024-05-27,63,81,18.7,19.3,58813.76,36047.56,9.40,0.00
2024-05-28,63,83,15.8,15.2,58952.54,29842.83,10.60,0.00
2024-05-29,51,71,16.2,14.6,59086.03,50510.01,0.10,0.00
2024-05-30,63,84,17.0,17.0,59213.98,34722.73,9.80,0.00
2024-05-31,51,76,17.6,17.4,59336.14,53429.25,0.10,0.00
2024-06-01,51,74,20.0,19.8,59452.39,53629.57,0.40,0.00
2024-06-02,63,80,18.9,18.3,59563.68,45641.04,9.20,0.00
2024-06-03,51,74,15.2,13.3,59670.11,5330.56,0.20,0.00
2024-06-04,51,72,16.3,15.5,59771.57,34520.84,0.30,0.00
2024-06-05,53,77,16.4,15.2,59867.94,41194.08,2.30,0.00
2024-06-06,3,66,15.6,14.2,59959.09,50486.54,0.00,0.00
2024-06-07,51,60,16.1,14.4,60044.92,50316.45,0.20,0.00
2024-06-08,3,62,17.4,15.6,60125.28,54304.91,0.00,0.00
2024-06-09,3,58,15.4,12.6,60200.06,54613.07,0.00,0.00
2024-06-10,53,63,14.5,12.3,60269.17,25384.95,1.70,0.00
2024-06-11,53,69,13.5,9.7,60332.46,36189.72,2.90,0.00
2024-06-12,51,66,13.4,10.6,60389.86,48016.68,0.30,0.00
2024-06-13,51,63,13.4,11.2,60441.22,54469.13,0.40,0.00
2024-06-14,51,69,14.7,12.6,60486.46,8458.98,1.10,0.00
2024-06-15,61,70,16.9,15.0,60525.50,33358.48,2.80,0.00
2024-06-16,51,59,17.7,15.9,60558.22,55033.93,0.30,0.00
2024-06-17,53,67,19.2,18.8,60584.53,51207.16,1.80,0.00
2024-06-18,63,75,19.6,20.4,60604.36,42944.68,5.70,0.00
2024-06-19,53,82,16.8,16.4,60617.62,20502.44,2.00,0.00
2024-06-20,3,69,16.8,16.2,60624.24,52329.45,0.00,0.00
2024-06-21,63,75,20.6,21.3,60624.15,29737.07,5.50,0.00
2024-06-22,55,77,19.1,18.3,60617.26,34370.67,3.60,0.00
2024-06-23,3,70,18.3,16.9,60603.64,43227.48,0.00,0.00
2024-06-24,51,71,18.6,18.6,60583.38,54800.56,0.10,0.00
2024-06-25,3,66,20.4,19.8,60556.59,53632.43,0.00,0.00
2024-06-26,3,64,23.4,23.5,60523.34,53334.71,0.00,0.00
2024-06-27,65,70,24.2,26.2,60483.76,42706.71,13.10,0.00
2024-06-28,63,68,23.1,23.7,60437.95,54012.39,4.00,0.00
2024-06-29,51,62,22.3,22.7,60386.02,54735.15,0.10,0.00
2024-06-30,63,74,22.9,23.2,60328.10,40804.89,7.00,0.00
2024-07-01,63,80,17.7,17.2,60264.29,33378.58,7.90,0.00
2024-07-02,51,79,15.2,13.0,60194.74,17833.51,0.60,0.00
2024-07-03,51,71,15.2,13.1,60119.54,31737.31,0.50,0.00
2024-07-04,61,75,15.6,13.9,60038.86,39489.91,2.60,0.00
2024-07-05,3,65,16.4,14.2,59952.80,43025.77,0.00,0.00
2024-07-06,51,63,21.6,20.4,59861.51,43566.70,0.10,0.00
2024-07-07,3,52,18.7,16.3,59765.12,50812.90,0.00,0.00
2024-07-08,3,53,20.2,18.7,59663.75,37024.63,0.00,0.00
2024-07-09,3,51,24.4,23.8,59557.57,53227.59,0.00,0.00
2024-07-10,55,65,25.6,27.0,59446.68,48375.82,1.80,0.00
2024-07-11,63,75,22.2,23.7,59331.09,47952.46,7.10,0.00
2024-07-12,53,82,21.5,22.6,59209.77,22442.11,2.50,0.00
2024-07-13,61,70,18.8,17.5,59082.67,36881.25,3.10,0.00
2024-07-14,55,63,19.3,18.9,58950.07,51270.87,1.50,0.00
2024-07-15,3,56,22.8,22.7,58812.22,51268.85,0.00,0.00
2024-07-16,55,64,22.7,22.8,58669.38,31843.46,1.30,0.00
2024-07-17,51,64,20.3,18.8,58521.79,52516.81,0.10,0.00
2024-07-18,3,65,20.6,20.6,58369.69,49892.94,0.00,0.00
2024-07-19,3,56,23.0,23.3,58213.32,47786.21,0.00,0.00
2024-07-20,3,48,24.7,23.8,58052.95,50329.04,0.00,0.00
2024-07-21,53,51,25.7,25.9,57888.79,46855.93,0.80,0.00
2024-07-22,53,72,22.0,22.1,57721.06,32044.33,1.40,0.00
2024-07-23,55,61,20.8,20.1,57550.02,47137.61,2.00,0.00
2024-07-24,53,70,19.7,18.8,57375.85,47138.83,1.00,0.00
2024-07-25,3,61,18.4,17.3,57198.79,51163.04,0.00,0.00
2024-07-26,53,64,20.2,19.5,57019.04,28262.74,0.80,0.00
2024-07-27,63,81,20.4,21.8,56836.80,4656.72,9.50,0.00
2024-07-28,63,72,19.0,17.8,56652.29,40579.77,14.10,0.00
2024-07-29,3,69,18.1,16.9,56465.68,51475.84,0.00,0.00
2024-07-30,3,69,19.6,20.1,56277.16,51144.00,0.00,0.00
2024-07-31,3,65,22.4,23.3,56086.73,34149.66,0.00,0.00
2024-08-01,3,63,22.0,22.3,55892.84,50394.31,0.00,0.00
2024-08-02,3,69,19.1,18.5,55695.36,7852.01,0.00,0.00
2024-08-03,3,72,19.7,20.2,55494.54,46348.28,0.00,0.00
2024-08-04,61,78,19.6,19.7,55290.62,23548.83,7.50,0.00
2024-08-05,51,64,18.4,17.1,55083.85,43615.61,0.10,0.00
2024-08-06,3,64,19.9,19.8,54874.45,49284.39,0.00,0.00
2024-08-07,3,61,22.5,23.0,54662.66,45913.02,0.00,0.00
2024-08-08,53,69,20.5,20.2,54448.70,42737.25,0.50,0.00
2024-08-09,55,75,19.9,19.5,54232.77,23210.54,3.00,0.00
2024-08-10,51,69,20.7,20.2,54015.08,49375.66,0.10,0.00
2024-08-11,3,63,20.8,20.3,53795.84,43200.00,0.00,0.00
2024-08-12,1,62,20.3,20.3,53575.23,49192.61,0.00,0.00
2024-08-13,3,53,22.7,21.3,53353.45,49078.02,0.00,0.00
2024-08-14,53,47,25.5,24.1,53130.69,47870.14,1.10,0.00
2024-08-15,61,75,23.7,25.7,52907.11,48488.54,2.60,0.00
2024-08-16,3,67,23.7,24.3,52682.90,48041.38,0.00,0.00
2024-08-17,3,70,23.3,25.0,52458.21,44997.14,0.00,0.00
2024-08-18,51,78,20.7,21.4,52233.22,21581.98,0.10,0.00
2024-08-19,3,63,19.5,18.5,52008.09,40674.59,0.00,0.00
2024-08-20,3,64,20.7,20.3,51782.74,46469.49,0.00,0.00
2024-08-21,51,64,20.2,18.5,51555.58,45887.22,0.90,0.00
2024-08-22,3,53,19.1,16.8,51326.39,35722.61,0.00,0.00
2024-08-23,3,47,23.0,20.5,51095.36,36407.93,0.00,0.00
2024-08-24,3,58,25.2,24.8,50862.66,45878.43,0.00,0.00
2024-08-25,3,56,21.8,20.1,50628.48,25871.75,0.00,0.00
2024-08-26,3,49,20.3,19.0,50392.99,39640.68,0.00,0.00
2024-08-27,0,58,20.2,19.1,50156.36,45359.66,0.00,0.00
2024-08-28,0,55,23.2,22.3,49918.76,44888.80,0.00,0.00
2024-08-29,3,55,27.4,28.4,49680.35,44253.82,0.00,0.00
2024-08-30,61,65,23.2,23.4,49441.27,36911.65,2.30,0.00
2024-08-31,51,65,19.1,18.1,49201.70,38134.95,0.10,0.00
2024-09-01,53,63,19.1,17.4,48961.77,42668.80,0.80,0.00
2024-09-02,3,57,20.0,18.7,48721.62,43314.89,0.00,0.00
2024-09-03,51,63,24.6,25.1,48481.42,43318.05,0.10,0.00
2024-09-04,1,46,26.8,25.6,48241.29,43389.95,0.00,0.00
2024-09-05,0,41,25.8,22.8,48001.37,43311.19,0.00,0.00
2024-09-06,1,39,24.5,21.5,47761.79,43249.11,0.00,0.00
2024-09-07,3,51,24.1,23.1,47522.70,43133.57,0.00,0.00
2024-09-08,3,51,25.9,25.4,47284.23,43036.78,0.00,0.00
2024-09-09,61,81,19.2,18.7,47046.30,9282.19,7.50,0.00
2024-09-10,51,70,16.5,14.5,46807.31,24899.66,0.10,0.00
2024-09-11,51,69,15.1,12.5,46567.01,5746.95,0.50,0.00
2024-09-12,51,68,12.1,10.0,46325.56,34422.26,0.20,0.00
2024-09-13,61,78,11.5,8.8,46083.11,0.00,6.70,0.00
2024-09-14,51,64,13.7,9.2,45839.78,37699.24,1.30,0.00
2024-09-15,3,68,13.6,9.8,45595.73,28497.02,0.00,0.00
2024-09-16,61,86,15.3,13.0,45351.10,3605.41,6.50,0.00
2024-09-17,1,81,18.5,17.6,45106.02,41130.96,0.00,0.00
2024-09-18,3,77,18.9,18.3,44860.64,39007.46,0.00,0.00
2024-09-19,51,71,18.5,17.1,44615.08,37040.67,0.10,0.00
2024-09-20,0,57,17.5,14.6,44369.48,40394.69,0.00,0.00
2024-09-21,0,58,16.5,14.1,44123.98,40148.35,0.00,0.00
2024-09-22,2,67,16.7,15.2,43878.70,39901.77,0.00,0.00
2024-09-23,3,72,16.9,16.3,43633.79,36296.04,0.00,0.00
2024-09-24,63,89,14.8,14.1,43389.37,10994.10,11.60,0.00
2024-09-25,61,83,15.1,13.4,43145.58,17344.07,2.70,0.00
2024-09-26,61,79,16.4,14.3,42902.55,2443.23,4.50,0.00
2024-09-27,51,66,16.2,12.4,42660.42,34780.99,1.40,0.00
2024-09-28,51,68,12.6,8.4,42419.32,36485.89,0.40,0.00
2024-09-29,3,72,9.7,6.8,42179.18,36501.15,0.00,0.00
2024-09-30,3,67,10.2,6.0,41938.32,36250.35,0.00,0.00
2024-10-01,63,81,10.3,6.8,41696.45,0.00,10.80,0.00
2024-10-02,61,89,9.8,7.3,41453.74,5374.22,7.10,0.00
2024-10-03,61,87,11.1,8.4,41210.34,20905.13,4.40,0.00
2024-10-04,51,82,11.4,8.6,40966.39,34696.49,0.80,0.00
2024-10-05,51,80,10.9,8.7,40722.05,27522.97,0.10,0.00
2024-10-06,3,81,9.4,7.3,40477.46,16810.61,0.00,0.00
2024-10-07,51,88,10.9,9.0,40232.80,21661.74,0.10,0.00
2024-10-08,53,90,15.1,14.8,39988.20,25259.72,3.50,0.00
2024-10-09,63,83,16.1,14.9,39743.82,25200.00,10.50,0.00
2024-10-10,53,75,15.6,12.4,39499.84,18835.83,2.70,0.00
2024-10-11,51,77,9.1,6.1,39256.39,31532.66,0.20,0.00
2024-10-12,3,75,8.4,5.0,39013.67,25242.12,0.00,0.00
2024-10-13,55,75,10.4,5.5,38771.82,31248.37,3.70,0.00
2024-10-14,51,76,9.3,5.7,38531.02,16659.12,0.60,0.00
2024-10-15,3,82,8.1,5.9,38291.45,30968.01,0.00,0.00
2024-10-16,3,78,8.8,4.5,38053.27,33892.84,0.00,0.00
2024-10-17,3,73,11.8,8.2,37816.68,31749.47,0.00,0.00
2024-10-18,3,79,12.8,10.7,37581.88,33064.66,0.00,0.00
2024-10-19,3,80,13.8,11.9,37348.78,26225.65,0.00,0.00
2024-10-20,3,83,13.0,11.4,37115.52,23983.43,0.00,0.00
2024-10-21,53,88,15.5,14.8,36881.77,11818.86,3.10,0.00
2024-10-22,3,85,13.1,11.3,36647.75,22763.90,0.00,0.00
2024-10-23,3,89,10.1,8.4,36413.62,31088.82,0.00,0.00
2024-10-24,3,90,8.9,6.3,36179.59,25680.31,0.00,0.00
2024-10-25,1,88,11.3,9.8,35945.86,31178.53,0.00,0.00
2024-10-26,3,94,10.7,9.7,35712.61,22048.55,0.00,0.00
2024-10-27,51,90,11.7,9.8,35480.07,19776.79,0.10,0.00
2024-10-28,51,92,11.7,10.4,35248.44,7200.00,0.50,0.00
2024-10-29,51,91,13.2,12.0,35017.93,0.00,0.50,0.00
2024-10-30,3,88,13.0,11.4,34788.77,7918.94,0.00,0.00
2024-10-31,3,81,11.7,9.0,34561.19,9145.27,0.00,0.00
2024-11-01,3,85,10.9,7.5,34335.42,4163.80,0.00,0.00
2024-11-02,51,75,8.1,5.0,34111.71,28925.23,0.30,0.00
2024-11-03,3,84,4.5,1.4,33890.30,28784.26,0.00,0.00
2024-11-04,3,90,8.5,6.6,33671.46,1189.32,0.00,0.00
2024-11-05,3,90,7.4,5.1,33455.44,18259.27,0.00,0.00
2024-11-06,3,96,4.0,2.0,33242.51,0.00,0.00,0.00
2024-11-07,3,87,5.3,3.2,33032.95,0.00,0.00,0.00
2024-11-08,3,84,5.0,1.3,32826.79,5296.70,0.00,0.00
2024-11-09,3,90,3.8,0.1,32622.02,27217.66,0.00,0.00
2024-11-10,3,93,1.5,-1.6,32418.33,2549.50,0.00,0.00
2024-11-11,51,90,4.3,1.5,32215.97,10800.00,0.40,0.00
2024-11-12,51,89,3.9,1.1,32015.16,8283.34,0.10,0.00
2024-11-13,51,91,5.2,2.6,31816.14,12858.29,0.60,0.00
2024-11-14,51,90,6.3,3.3,31619.17,6922.08,0.30,0.00
2024-11-15,51,92,6.8,4.0,31424.48,760.86,0.10,0.00
2024-11-16,3,80,6.6,3.1,31232.34,17342.62,0.00,0.00
2024-11-17,55,86,6.1,2.1,31043.02,6399.34,3.70,0.00
2024-11-18,51,82,4.2,-0.4,30856.79,17655.90,0.70,0.00
2024-11-19,73,93,3.6,-0.1,30673.93,0.00,25.10,0.84
2024-11-20,71,90,1.8,-2.6,30494.72,0.00,0.10,0.14
2024-11-21,71,85,1.1,-3.4,30319.47,14854.62,0.20,0.35
2024-11-22,71,80,1.4,-2.8,30148.46,3424.62,0.00,0.21
2024-11-23,51,81,2.0,-2.4,29982.02,14861.93,0.10,0.00
2024-11-24,63,78,8.2,4.4,29820.45,3996.74,11.40,0.00
2024-11-25,3,61,12.5,8.9,29664.06,14118.71,0.00,0.00
2024-11-26,51,86,8.8,6.5,29513.20,13838.34,1.90,0.00
2024-11-27,61,89,6.1,3.1,29368.16,12731.42,2.10,0.00
2024-11-28,61,89,6.4,1.8,29229.09,0.00,10.60,0.00
2024-11-29,51,85,4.4,1.3,29094.42,14751.02,0.20,0.00
2024-11-30,3,87,3.0,-0.2,28963.91,23593.90,0.00,0.00
2024-12-01,1,90,0.3,-3.3,28837.76,23465.19,0.00,0.00
2024-12-02,3,87,2.4,-1.3,28716.16,7337.88,0.00,0.00
2024-12-03,53,95,5.3,2.4,28599.29,4300.52,1.30,0.00
2024-12-04,51,93,3.8,0.8,28487.36,1836.77,0.10,0.00
2024-12-05,51,88,3.4,-0.2,28380.55,11002.69,0.20,0.00
2024-12-06,61,89,4.0,0.4,28279.06,63.35,9.40,0.00
2024-12-07,53,91,5.1,1.8,28183.08,7200.00,2.80,0.00
2024-12-08,51,93,4.2,0.9,28092.82,0.00,1.90,0.00
2024-12-09,53,92,3.3,-0.2,28008.45,0.00,2.10,0.00
2024-12-10,51,86,3.0,-0.6,27930.18,0.00,0.10,0.00
2024-12-11,3,86,2.2,-0.6,27858.20,4028.68,0.00,0.00
2024-12-12,3,89,1.5,-1.0,27792.69,12453.47,0.00,0.00
2024-12-13,3,85,1.2,-2.2,27733.84,4200.08,0.00,0.00
2024-12-14,53,90,-0.2,-4.5,27681.83,0.00,1.40,0.00
2024-12-15,53,93,4.9,0.5,27636.84,0.00,3.00,0.00
2024-12-16,51,88,9.7,5.4,27599.04,0.00,1.20,0.00
2024-12-17,51,83,8.8,5.0,27568.60,4597.50,0.30,0.00
2024-12-18,51,80,8.1,4.5,27545.64,11529.14,0.70,0.00
2024-12-19,61,81,10.6,7.1,27529.85,6797.04,4.40,0.00
2024-12-20,51,79,5.0,0.3,27521.10,21780.24,0.20,0.00
2024-12-21,51,83,4.5,0.2,27519.34,365.30,1.50,0.00
2024-12-22,53,89,5.5,1.6,27524.52,12244.04,3.90,0.00
2024-12-23,73,89,3.2,-0.8,27536.56,0.00,1.60,0.28
2024-12-24,3,86,3.4,-0.1,27555.40,0.00,0.00,0.00
2024-12-25,51,93,2.4,-0.6,27580.97,4824.43,0.20,0.00
2024-12-26,51,97,5.3,3.4,27613.18,0.00,0.50,0.00
2024-12-27,3,95,3.7,1.6,27651.95,0.00,0.00,0.00
2024-12-28,3,97,-1.1,-3.9,27697.19,1561.29,0.00,0.00
2024-12-29,3,93,-0.9,-4.8,27748.81,7053.58,0.00,0.00
2024-12-30,3,91,2.6,-1.8,27806.71,0.00,0.00,0.00
2024-12-31,3,87,1.8,-2.5,27870.78,19015.90,0.00,0.00
2025-01-01,3,76,4.6,-0.7,27940.92,3668.93,0.00,0.00
2025-01-02,55,83,4.3,-0.2,28017.03,19521.98,4.20,0.00
2025-01-03,73,84,0.9,-4.3,28098.99,12420.24,0.40,1.89
2025-01-04,3,86,-1.1,-5.5,28186.69,8627.97,0.00,0.00
2025-01-05,75,86,-1.1,-5.3,28280.02,0.00,3.00,3.78
