,day,weather_code_berlin,humidity_berlin,temperature_berlin,feels_like_berlin,rain_berlin,snowfall_berlin,sunshine_hours_berlin,daylight_hours_berlin,day_of_week_berlin,weather_description_berlin,weather_code_brooklyn,humidity_brooklyn,temperature_brooklyn,feels_like_brooklyn,rain_brooklyn,snowfall_brooklyn,sunshine_hours_brooklyn,daylight_hours_brooklyn,month_year,year,month_num,season,day_of_week_brooklyn,weather_description_brooklyn,sunny_flag_brooklyn,sunny_flag_berlin,is_weekend,sun_ratio_berlin,sun_ratio_brooklyn,is_very_sunny_berlin,is_very_sunny_brooklyn,rain_day_berlin,rain_day_brooklyn
92,2015-10-15,61,91,6.8,3.4,7.2,0.0,0.0,10.6944,Thursday,Light Rain,71,83,2.2,-0.7,2.5,0.28,5.882922222222223,11.158888888888889,2015-10,2015,10,autumn,Thursday,Light Snow,False,False,False,0.0,0.5271960569550931,False,False,True,True
93,2015-10-16,61,95,7.4,5.7,14.6,0.0,0.0,10.627191666666668,Friday,Light Rain,73,81,5.0,2.4,11.9,3.01,6.517566666666667,11.115119444444444,2015-10,2015,10,autumn,Friday,Snow,False,False,False,0.0,0.5863694672147024,False,False,True,True
94,2015-10-17,61,92,8.3,6.7,7.2,0.0,0.0,10.560113888888887,Saturday,Light Rain,71,82,3.3,0.7,2.0,0.35,8.799830555555555,11.071483333333331,2015-10,2015,10,autumn,Saturday,Light Snow,False,False,True,0.0,0.7948194736527828,False,False,True,True
95,2015-10-18,3,86,8.3,6.3,0.0,0.0,0.0939833333333333,10.49321111111111,Sunday,Cloudy,73,96,0.0,-2.7,3.8,3.15,0.2768666666666666,11.028016666666668,2015-10,2015,10,autumn,Sunday,Snow,False,False,True,0.008956584627732848,0.025105753376627096,False,False,False,True
96,2015-10-19,53,95,7.7,6.0,3.9,0.0,0.0,10.42653611111111,Monday,Drizzle,73,91,-2.8,-6.0,0.0,1.61,1.576913888888889,10.98475,2015-10,2015,10,autumn,Monday,Snow,False,False,False,0.0,0.14355482727316407,False,False,True,False
97,2015-10-20,51,95,9.0,7.4,1.4,0.0,0.4187527777777777,10.360141666666667,Tuesday,Light Drizzle,2,64,-4.2,-8.1,0.0,0.0,9.83698888888889,10.941725,2015-10,2015,10,autumn,Tuesday,Partly Cloudy,False,False,False,0.04041959958183754,0.8990345570637984,False,True,True,False
98,2015-10-21,51,88,8.9,6.6,0.3,0.0,4.623086111111111,10.294080555555556,Wednesday,Light Drizzle,71,56,-0.7,-4.2,0.0,0.28,8.811613888888889,10.898972222222223,2015-10,2015,10,autumn,Wednesday,Light Snow,False,False,False,0.449101411841595,0.8084811768693786,False,True,False,False
99,2015-10-22,51,85,8.8,6.1,0.4,0.0,2.206716666666667,10.228405555555556,Thursday,Light Drizzle,75,91,-2.8,-6.1,0.1,21.35,0.1333861111111111,10.856527777777778,2015-10,2015,10,autumn,Thursday,Heavy Snow,False,False,False,0.21574395487946696,0.01228625890721148,False,False,False,False
100,2015-10-23,51,81,11.3,8.4,0.1,0.0,5.790552777777778,10.163172222222222,Friday,Light Drizzle,73,79,-10.7,-14.9,0.0,1.82,1.0,10.814433333333334,2015-10,2015,10,autumn,Friday,Snow,False,False,False,0.5697584032981828,0.09246901517416539,False,False,False,False
101,2015-10-24,3,85,9.9,8.0,0.0,0.0,8.454227777777778,10.098438888888888,Saturday,Cloudy,0,49,-13.7,-18.8,0.0,0.0,9.73765277777778,10.772722222222225,2015-10,2015,10,autumn,Saturday,Sunny,True,False,True,0.837181654590176,0.9039175592674915,True,True,False,False
102,2015-10-25,3,87,9.7,7.6,0.0,0.0,2.896847222222222,10.034266666666667,Sunday,Cloudy,3,55,-6.3,-11.2,0.0,0.0,9.713838888888889,10.73143611111111,2015-10,2015,10,autumn,Sunday,Cloudy,False,False,True,0.28869545911565253,0.905176044316322,False,True,False,False
103,2015-10-26,3,92,6.8,4.5,0.0,0.0,7.073577777777778,9.970711111111113,Monday,Cloudy,3,61,-5.6,-9.8,0.0,0.0,9.122041666666666,10.690613888888889,2015-10,2015,10,autumn,Monday,Cloudy,False,False,False,0.7094356359292326,0.8532757577324449,False,True,False,False
104,2015-10-27,2,87,8.2,5.3,0.0,0.0,8.521019444444445,9.907763888888889,Tuesday,Partly Cloudy,3,60,-6.8,-10.9,0.0,0.0,9.667622222222224,10.650177777777778,2015-10,2015,10,autumn,Tuesday,Cloudy,False,False,False,0.8600345688496256,0.9077428024154007,True,True,False,False
105,2015-10-28,3,85,8.2,5.3,0.0,0.0,8.324580555555556,9.844883333333334,Wednesday,Cloudy,3,57,-4.0,-8.0,0.0,0.0,9.621105555555555,10.609788888888888,2015-10,2015,10,autumn,Wednesday,Cloudy,False,False,False,0.8455743225894558,0.9068140427969559,True,True,False,False
106,2015-10-29,3,90,7.7,5.9,0.0,0.0,6.157488888888889,9.781980555555554,Thursday,Cloudy,3,59,-2.0,-6.2,0.0,0.0,9.622438888888889,10.569452777777778,2015-10,2015,10,autumn,Thursday,Cloudy,False,False,False,0.6294726158898178,0.9104008590794803,False,True,False,False
107,2015-10-30,3,91,8.7,7.3,0.0,0.0,0.0,9.719113888888888,Friday,Cloudy,3,62,-2.0,-5.9,0.0,0.0,9.588541666666666,10.529213888888888,2015-10,2015,10,autumn,Friday,Cloudy,False,False,False,0.0,0.910660735725496,False,True,False,False
108,2015-10-31,3,85,10.0,7.5,0.0,0.0,8.263430555555555,9.656341666666668,Saturday,Cloudy,73,59,1.3,-2.3,0.4,0.35,7.861711111111111,10.489102777777775,2015-10,2015,10,autumn,Saturday,Snow,False,False,True,0.8557516749930887,0.7495122583570198,True,False,False,False
109,2015-11-01,3,79,9.1,6.5,0.0,0.0,8.159166666666666,9.593722222222222,Sunday,Cloudy,75,94,-1.8,-4.9,2.9,14.28,1.2607388888888889,10.449161111111112,2015-11,2015,11,autumn,Sunday,Heavy Snow,False,False,True,0.8504693462738943,0.12065455546936515,True,False,False,True
110,2015-11-02,1,92,6.3,4.3,0.0,0.0,8.098516666666667,9.53131388888889,Monday,Mainly Sunny,73,83,-6.4,-10.2,0.0,2.8,2.6243305555555554,10.409430555555554,2015-11,2015,11,autumn,Monday,Snow,False,False,False,0.8496747417066493,0.2521108663484901,True,False,False,False
111,2015-11-03,2,89,4.0,1.4,0.0,0.0,8.031644444444444,9.469180555555557,Tuesday,Partly Cloudy,73,89,-5.2,-8.4,0.0,5.74,0.5414722222222222,10.369952777777778,2015-11,2015,11,autumn,Tuesday,Snow,False,False,False,0.8481879078472411,0.05221549546325482,True,False,False,False
112,2015-11-04,3,97,2.5,0.2,0.0,0.0,1.658297222222222,9.407383333333334,Wednesday,Cloudy,3,80,-8.5,-12.2,0.0,0.0,8.27656111111111,10.330766666666667,2015-11,2015,11,autumn,Wednesday,Cloudy,False,False,False,0.1762761400767364,0.8011565238247349,False,True,False,False
113,2015-11-05,51,95,7.0,5.3,2.3,0.0,6.685052777777777,9.345991666666666,Thursday,Light Drizzle,73,83,-6.9,-10.6,0.0,6.16,6.518030555555556,10.291913888888889,2015-11,2015,11,autumn,Thursday,Snow,False,False,False,0.7152855487364309,0.6333156909321207,False,False,True,False
114,2015-11-06,51,92,10.1,8.4,0.6,0.0,5.730138888888889,9.285066666666664,Friday,Light Drizzle,3,55,-8.5,-12.9,0.0,0.0,9.050097222222222,10.253438888888889,2015-11,2015,11,autumn,Friday,Cloudy,False,False,False,0.6171349215466654,0.8826401873842867,False,True,False,False
115,2015-11-07,61,95,14.2,13.4,5.6,0.0,0.0,9.224683333333331,Saturday,Light Rain,73,55,-8.1,-12.3,0.0,1.47,8.402133333333333,10.215383333333332,2015-11,2015,11,autumn,Saturday,Snow,False,False,True,0.0,0.8224980951930342,False,True,True,False
116,2015-11-08,51,83,12.9,10.3,0.2,0.0,7.402225,9.164911111111111,Sunday,Light Drizzle,73,82,-9.3,-13.3,0.0,2.31,3.275661111111111,10.177797222222225,2015-11,2015,11,autumn,Sunday,Snow,False,False,True,0.8076701356138508,0.3218438174381216,True,False,False,False
117,2015-11-09,53,81,12.8,9.8,2.6,0.0,3.61345,9.105819444444444,Monday,Drizzle,3,60,-9.8,-14.2,0.0,0.0,9.101238888888888,10.14072222222222,2015-11,2015,11,autumn,Monday,Cloudy,False,False,False,0.39682864590562505,0.8974941517424249,False,True,True,False
118,2015-11-10,51,78,13.7,10.1,0.6,0.0,0.0,9.04748888888889,Tuesday,Light Drizzle,71,61,-6.4,-10.9,1.1,0.21,8.8356,10.104205555555556,2015-11,2015,11,autumn,Tuesday,Light Snow,False,False,False,0.0,0.8744477684484513,False,True,False,True
119,2015-11-11,51,91,13.2,11.1,0.7,0.0,0.0,8.989994444444445,Wednesday,Light Drizzle,71,65,-2.9,-7.0,0.8,0.77,6.628183333333333,10.068294444444444,2015-11,2015,11,autumn,Wednesday,Light Snow,False,False,False,0.0,0.6583223573671587,False,False,False,False
120,2015-11-12,3,80,11.7,8.9,0.0,0.0,3.561952777777778,8.93341388888889,Thursday,Cloudy,75,81,-1.8,-5.1,1.5,7.84,2.731422222222222,10.033038888888887,2015-11,2015,11,autumn,Thursday,Heavy Snow,False,False,False,0.39872246176884596,0.2722427623844997,False,False,False,True
121,2015-11-13,53,84,10.7,8.0,0.6,0.0,3.649019444444445,8.877830555555555,Friday,Drizzle,75,88,-4.2,-7.7,0.1,8.12,7.6416305555555555,9.998486111111111,2015-11,2015,11,autumn,Friday,Heavy Snow,False,False,False,0.4110260295699119,0.764278758867662,False,False,False,False
122,2015-11-14,61,71,7.7,2.6,2.2,0.0,7.0687750000000005,8.823327777777777,Saturday,Light Rain,3,54,-7.8,-12.5,0.0,0.0,8.521475,9.964686111111112,2015-11,2015,11,autumn,Saturday,Cloudy,False,False,True,0.8011461410062594,0.8551674287560488,True,True,True,False
123,2015-11-15,61,92,9.6,6.3,18.8,0.0,0.0,8.76998888888889,Sunday,Light Rain,73,79,-8.8,-12.8,0.0,3.71,8.312566666666667,9.931691666666666,2015-11,2015,11,autumn,Sunday,Snow,False,False,True,0.0,0.8369738958535934,False,True,True,False
124,2015-11-16,55,88,10.7,8.4,6.8,0.0,2.105911111111111,8.717836111111112,Monday,Heavy Drizzle,71,71,-8.7,-12.9,0.0,0.91,3.154755555555556,9.89943888888889,2015-11,2015,11,autumn,Monday,Light Snow,False,False,False,0.24156351235223059,0.3186802394524044,False,False,True,False
125,2015-11-17,55,88,11.4,8.7,6.3,0.0,0.0,8.666327777777777,Tuesday,Heavy Drizzle,73,67,-5.3,-9.4,0.0,2.31,1.6610694444444445,9.8676,2015-11,2015,11,autumn,Tuesday,Snow,False,False,False,0.0,0.16833570923471206,False,False,True,False
126,2015-11-18,61,78,11.4,6.7,8.1,0.0,1.787811111111111,8.615383333333334,Wednesday,Light Rain,73,77,-3.6,-7.5,0.2,2.59,0.0,9.836183333333334,2015-11,2015,11,autumn,Wednesday,Snow,False,False,False,0.20751382056257248,0.0,False,False,True,False
127,2015-11-19,51,68,11.3,6.2,0.8,0.0,6.510141666666666,8.565072222222222,Thursday,Light Drizzle,73,66,-1.3,-4.8,1.2,3.64,5.107477777777778,9.80522777777778,2015-11,2015,11,autumn,Thursday,Snow,False,False,False,0.7600801835361055,0.5208933329782693,False,False,False,True
128,2015-11-20,51,82,7.7,3.8,1.8,0.0,6.323338888888889,8.515458333333333,Friday,Light Drizzle,73,85,-3.4,-6.7,0.0,2.38,6.3514027777777775,9.774775,2015-11,2015,11,autumn,Friday,Snow,False,False,False,0.7425717608336474,0.6497748314183986,False,False,True,False
129,2015-11-21,51,87,4.3,1.0,2.0,0.0,5.196747222222222,8.466608333333333,Saturday,Light Drizzle,3,63,-3.5,-7.4,0.0,0.0,8.277108333333333,9.744861111111112,2015-11,2015,11,autumn,Saturday,Cloudy,False,False,True,0.6137932708853965,0.8493818679360916,False,True,True,False
130,2015-11-22,51,85,1.5,-2.6,0.5,0.0,6.812494444444444,8.418588888888888,Sunday,Light Drizzle,71,77,-7.5,-11.7,0.0,0.28,7.609536111111112,9.715530555555556,2015-11,2015,11,autumn,Sunday,Light Snow,False,False,True,0.8092204684606684,0.7832342317898233,True,False,False,False
131,2015-11-23,73,92,-0.5,-4.1,0.7,0.91,1.1017861111111111,8.371475,Monday,Snow,1,54,-8.1,-13.1,0.0,0.0,8.535077777777778,9.686819444444446,2015-11,2015,11,autumn,Monday,Mainly Sunny,False,False,False,0.13161194545896765,0.8811021849563624,False,True,False,False
132,2015-11-24,3,83,0.0,-4.6,0.0,0.0,6.786352777777777,8.325333333333333,Tuesday,Cloudy,1,61,-8.5,-13.2,0.0,0.0,8.513516666666666,9.658775,2015-11,2015,11,autumn,Tuesday,Mainly Sunny,False,False,False,0.8151448724108478,0.8814282004360455,True,True,False,False
133,2015-11-25,71,82,2.6,-1.5,0.0,0.07,0.0,8.280244444444445,Wednesday,Light Snow,2,64,-10.5,-15.1,0.0,0.0,8.384483333333334,9.63143611111111,2015-11,2015,11,autumn,Wednesday,Partly Cloudy,False,False,False,0.0,0.8705330375042144,False,True,False,False
134,2015-11-26,3,92,3.9,1.2,0.0,0.0,0.2481416666666666,8.236275000000001,Thursday,Cloudy,1,61,-10.9,-15.4,0.0,0.0,8.455594444444444,9.60484722222222,2015-11,2015,11,autumn,Thursday,Mainly Sunny,False,False,False,0.030127899647190818,0.8803465842622866,False,True,False,False
135,2015-11-27,3,96,1.5,-1.9,0.0,0.0,0.04305,8.193505555555555,Friday,Cloudy,3,62,-10.8,-15.3,0.0,0.0,8.180797222222221,9.57905,2015-11,2015,11,autumn,Friday,Cloudy,False,False,False,0.005254161324246642,0.8540301201290547,False,True,False,False
136,2015-11-28,73,89,1.2,-3.3,1.2,1.33,1.0826777777777778,8.152016666666666,Saturday,Snow,3,59,-9.1,-13.4,0.0,0.0,8.098066666666666,9.55408888888889,2015-11,2015,11,autumn,Saturday,Cloudy,False,False,True,0.13281103585138784,0.8476021901035972,False,True,True,False
137,2015-11-29,71,87,4.9,-0.2,4.5,0.14,0.0,8.111883333333333,Sunday,Light Snow,3,58,-9.2,-13.6,0.0,0.0,8.382452777777779,9.530008333333331,2015-11,2015,11,autumn,Sunday,Cloudy,False,False,True,0.0,0.8795850417526162,False,True,True,False
138,2015-11-30,61,79,5.9,0.6,12.0,0.0,5.259733333333333,8.07318888888889,Monday,Light Rain,0,59,-10.6,-15.4,0.0,0.0,8.36373888888889,9.506852777777777,2015-11,2015,11,autumn,Monday,Sunny,True,False,False,0.6515062889922335,0.87975895750054,False,True,True,False
139,2015-12-01,61,87,5.7,1.6,4.6,0.0,4.880897222222222,8.036011111111112,Tuesday,Light Rain,1,59,-10.6,-15.2,0.0,0.0,8.319377777777778,9.484666666666667,2015-12,2015,12,winter,Tuesday,Mainly Sunny,False,False,False,0.6073781077123669,0.8771397108783767,False,True,True,False
140,2015-12-02,53,87,8.6,5.4,1.4,0.0,3.2698555555555555,8.00043611111111,Wednesday,Drizzle,73,65,-8.3,-12.7,0.0,1.4,8.012461111111111,9.463494444444445,2015-12,2015,12,winter,Wednesday,Snow,False,False,False,0.4087096640912284,0.8466704511899235,False,True,True,False
141,2015-12-03,3,81,7.3,4.2,0.0,0.0,5.966783333333333,7.966544444444445,Thursday,Cloudy,75,86,-3.6,-7.1,1.2,11.48,0.7438138888888889,9.443383333333331,2015-12,2015,12,winter,Thursday,Heavy Snow,False,False,False,0.7489801098761626,0.0787656142543074,False,False,False,True
142,2015-12-04,53,83,6.6,2.4,1.1,0.0,0.0,7.934419444444444,Friday,Drizzle,73,79,-2.2,-5.9,1.0,2.38,6.333286111111112,9.424377777777778,2015-12,2015,12,winter,Friday,Snow,False,False,False,0.0,0.6720110611487466,False,False,True,True
143,2015-12-05,3,75,6.1,1.2,0.0,0.0,4.432258333333333,7.904147222222222,Saturday,Cloudy,73,81,-2.2,-5.6,0.5,7.84,8.011861111111111,9.406522222222224,2015-12,2015,12,winter,Saturday,Snow,False,False,True,0.560750984100119,0.8517346710970046,False,True,False,False
144,2015-12-06,3,68,8.0,2.9,0.0,0.0,6.164597222222222,7.875761111111111,Sunday,Cloudy,73,78,-8.7,-12.8,0.0,0.91,6.875905555555555,9.389791666666667,2015-12,2015,12,winter,Sunday,Snow,False,False,True,0.7827303463439511,0.7322745593988742,False,False,False,False
145,2015-12-07,3,86,10.3,8.3,0.0,0.0,0.0,7.8489305555555555,Monday,Cloudy,73,66,-5.9,-9.9,0.0,2.03,7.974533333333333,9.373983333333332,2015-12,2015,12,winter,Monday,Snow,False,False,False,0.0,0.8507091435693471,False,True,False,False
146,2015-12-08,3,94,7.8,5.6,0.0,0.0,5.925147222222222,7.823605555555555,Tuesday,Cloudy,73,71,-5.7,-9.6,0.6,2.59,8.0,9.3591,2015-12,2015,12,winter,Tuesday,Snow,False,False,False,0.7573422739870577,0.854783045378295,False,True,False,False
147,2015-12-09,51,90,6.8,3.7,0.6,0.0,0.0,7.799816666666667,Wednesday,Light Drizzle,73,88,-7.8,-11.6,0.0,10.85,1.1604916666666667,9.345155555555555,2015-12,2015,12,winter,Wednesday,Snow,False,False,False,0.0,0.12418109680119468,False,False,False,False
148,2015-12-10,3,87,3.4,-0.6,0.0,0.0,6.0675027777777775,7.7776,Thursday,Cloudy,73,83,-14.6,-19.1,0.1,6.02,0.1973083333333333,9.332169444444444,2015-12,2015,12,winter,Thursday,Snow,False,False,False,0.7801253314361472,0.021142815130815416,False,False,False,False
149,2015-12-11,51,80,4.1,-0.7,0.8,0.0,0.0,7.756988888888888,Friday,Light Drizzle,71,66,-20.0,-24.8,0.0,0.14,7.207083333333333,9.320155555555557,2015-12,2015,12,winter,Friday,Light Snow,False,False,False,0.0,0.7732792967213231,False,False,False,False
150,2015-12-12,53,84,5.2,0.7,1.3,0.0,4.465619444444444,7.738016666666667,Saturday,Drizzle,3,53,-19.6,-24.6,0.0,0.0,7.628347222222222,9.309133333333332,2015-12,2015,12,winter,Saturday,Cloudy,False,False,True,0.5771012956952075,0.8194476273003097,False,True,True,False
151,2015-12-13,61,85,5.6,0.8,9.9,0.0,1.429652777777778,7.720716666666667,Sunday,Light Rain,0,41,-18.7,-24.1,0.0,0.0,8.093652777777779,9.299116666666666,2015-12,2015,12,winter,Sunday,Sunny,True,False,True,0.18517099376928886,0.8703679142762067,False,True,True,False
152,2015-12-14,3,96,0.7,-2.6,0.0,0.0,0.0730805555555555,7.705122222222222,Monday,Cloudy,0,52,-22.8,-28.1,0.0,0.0,8.099833333333335,9.290125,2015-12,2015,12,winter,Monday,Sunny,True,False,False,0.009484671812834456,0.8718756026784714,False,True,False,False
153,2015-12-15,3,95,4.1,1.5,0.0,0.0,0.1990166666666666,7.691258333333333,Tuesday,Cloudy,0,39,-21.7,-27.3,0.0,0.0,8.083658333333332,9.282172222222222,2015-12,2015,12,winter,Tuesday,Sunny,True,False,False,0.025875696542936723,0.8708800203017611,False,True,False,False
154,2015-12-16,3,95,5.2,2.1,0.0,0.0,2.256111111111111,7.679158333333333,Wednesday,Cloudy,3,38,-16.8,-21.5,0.0,0.0,7.930611111111111,9.275272222222224,2015-12,2015,12,winter,Wednesday,Cloudy,False,False,False,0.2937966653608234,0.8550273157601243,False,True,False,False
155,2015-12-17,51,94,10.1,7.8,1.3,0.0,0.0,7.6688527777777775,Thursday,Light Drizzle,3,55,-18.3,-22.9,0.0,0.0,8.024272222222223,9.269441666666664,2015-12,2015,12,winter,Thursday,Cloudy,False,False,False,0.0,0.8656694233351586,False,True,True,False
156,2015-12-18,61,92,10.2,7.8,5.9,0.0,0.0729055555555555,7.660363888888889,Friday,Light Rain,71,66,-15.2,-19.6,0.0,1.96,5.526291666666667,9.264691666666666,2015-12,2015,12,winter,Friday,Light Snow,False,False,False,0.009517244430294319,0.5964895395871244,False,False,True,False
157,2015-12-19,3,90,9.1,6.6,0.0,0.0,3.587613888888889,7.6537194444444445,Saturday,Cloudy,73,78,-11.8,-15.8,0.0,5.46,4.802563888888889,9.261041666666667,2015-12,2015,12,winter,Saturday,Snow,False,False,True,0.4687412329299589,0.5185770739132717,False,False,False,False
158,2015-12-20,3,88,8.6,5.6,0.0,0.0,4.122738888888889,7.648947222222222,Sunday,Cloudy,75,85,-12.8,-17.1,0.0,11.06,0.0022861111111111,9.2585,2015-12,2015,12,winter,Sunday,Heavy Snow,False,False,True,0.5389942915165159,0.0002469202474602905,False,False,False,False
159,2015-12-21,53,84,9.3,6.0,3.2,0.0,1.0352972222222223,7.646069444444444,Monday,Drizzle,3,63,-12.8,-17.2,0.0,0.0,8.027413888888889,9.257080555555556,2015-12,2015,12,winter,Monday,Cloudy,False,False,False,0.13540253979441147,0.8671647438642313,False,True,True,False
160,2015-12-22,53,78,11.0,6.8,1.2,0.0,0.0,7.645105555555556,Tuesday,Drizzle,71,65,-13.7,-18.0,0.0,0.98,7.295180555555556,9.256794444444443,2015-12,2015,12,winter,Tuesday,Light Snow,False,False,False,0.0,0.78808928936883,False,False,True,False
161,2015-12-23,3,69,11.3,7.0,0.0,0.0,3.673302777777778,7.646077777777778,Wednesday,Cloudy,71,59,-16.8,-21.7,0.0,0.07,8.08173888888889,9.257655555555557,2015-12,2015,12,winter,Wednesday,Light Snow,False,False,False,0.48041661156700527,0.8729789999627935,False,True,False,False
162,2015-12-24,51,90,6.6,3.5,0.8,0.0,5.908066666666667,7.649002777777778,Thursday,Light Drizzle,3,43,-15.2,-20.2,0.0,0.0,8.077816666666667,9.259675,2015-12,2015,12,winter,Thursday,Cloudy,False,False,False,0.7723969827584641,0.8723650308101167,False,True,False,False
163,2015-12-25,51,79,8.7,5.2,0.1,0.0,5.980486111111111,7.6539,Friday,Light Drizzle,3,59,-14.4,-19.1,0.0,0.0,7.162758333333334,9.262863888888887,2015-12,2015,12,winter,Friday,Cloudy,False,False,False,0.7813645476307649,0.7732768633171108,False,False,False,False
164,2015-12-26,53,76,12.2,8.2,0.8,0.0,2.1588499999999997,7.660791666666666,Saturday,Drizzle,73,80,-10.7,-14.7,0.0,6.09,2.109125,9.267241666666669,2015-12,2015,12,winter,Saturday,Snow,False,False,True,0.281805078891977,0.22758929526854896,False,False,False,False
165,2015-12-27,3,78,10.0,6.5,0.0,0.0,1.6460861111111111,7.669747222222222,Sunday,Cloudy,3,62,-13.9,-18.5,0.0,0.0,8.10538888888889,9.272841666666668,2015-12,2015,12,winter,Sunday,Cloudy,False,False,True,0.21462064699365366,0.8740997830282757,False,True,False,False
166,2015-12-28,3,85,7.8,5.3,0.0,0.0,5.954000000000001,7.680744444444445,Monday,Cloudy,2,44,-13.2,-17.9,0.0,0.0,8.149263888888889,9.279647222222223,2015-12,2015,12,winter,Monday,Partly Cloudy,False,False,False,0.7751852757328211,0.8781868204400729,False,True,False,False
167,2015-12-29,3,81,4.7,0.3,0.0,0.0,4.749094444444445,7.693736111111111,Tuesday,Cloudy,3,50,-15.4,-20.0,0.0,0.0,8.154980555555555,9.28763611111111,2015-12,2015,12,winter,Tuesday,Cloudy,False,False,False,0.6172676546035828,0.878046949513825,False,True,False,False
168,2015-12-30,3,71,1.1,-4.2,0.0,0.0,6.095797222222222,7.708677777777778,Wednesday,Cloudy,3,57,-16.2,-21.2,0.0,0.0,8.159908333333332,9.296775,2015-12,2015,12,winter,Wednesday,Cloudy,False,False,False,0.7907707907826821,0.8777138667261853,False,True,False,False
